legal_entity,physical_entity,fk_client_id
False,True,3882
False,True,3883
True,False,3884
False,True,3885
True,False,3886
True,False,3887
True,False,3888
True,False,3889
True,False,3890
True,False,3891
True,False,3892
True,False,3893
False,True,3894
True,False,3895
False,True,3896
False,True,3897
False,True,3898
True,False,3899
False,True,3900
True,False,3901
False,True,3902
True,False,3903
False,True,3904
False,True,3905
False,True,3906
False,True,3907
True,False,3908
True,False,3909
False,True,3910
True,False,3911
True,False,3912
True,False,3913
True,False,3914
True,False,3915
True,False,3916
False,True,3917
True,False,3918
False,True,3919
False,True,3920
True,False,3921
False,True,3922
True,False,3923
True,False,3924
True,False,3925
True,False,3926
False,True,3927
False,True,3928
True,False,3929
True,False,3930
False,True,3931
True,False,3932
False,True,3933
False,True,3934
True,False,3935
False,True,3936
False,True,3937
False,True,3938
False,True,3939
False,True,3940
True,False,3941
False,True,3942
True,False,3943
True,False,3944
False,True,3945
False,True,3946
False,True,3947
True,False,3948
True,False,3949
False,True,3950
True,False,3951
False,True,3952
False,True,3953
True,False,3954
True,False,3955
False,True,3956
True,False,3957
True,False,3958
True,False,3959
True,False,3960
False,True,3961
True,False,3962
True,False,3963
True,False,3964
True,False,3965
True,False,3966
False,True,3967
False,True,3968
True,False,3969
True,False,3970
False,True,3971
True,False,3972
False,True,3973
True,False,3974
False,True,3975
True,False,3976
True,False,3977
False,True,3978
False,True,3979
False,True,3980
False,True,3981
True,False,3982
True,False,3983
True,False,3984
False,True,3985
True,False,3986
False,True,3987
False,True,3988
False,True,3989
True,False,3990
True,False,3991
False,True,3992
True,False,3993
False,True,3994
False,True,3995
True,False,3996
False,True,3997
True,False,3998
False,True,3999
False,True,4000
False,True,4001
True,False,4002
True,False,4003
False,True,4004
False,True,4005
True,False,4006
False,True,4007
False,True,4008
False,True,4009
False,True,4010
True,False,4011
False,True,4012
True,False,4013
False,True,4014
False,True,4015
True,False,4016
True,False,4017
True,False,4018
True,False,4019
True,False,4020
False,True,4021
False,True,4022
False,True,4023
True,False,4024
True,False,4025
False,True,4026
False,True,4027
False,True,4028
True,False,4029
False,True,4030
True,False,4031
True,False,4032
True,False,4033
False,True,4034
False,True,4035
True,False,4036
False,True,4037
False,True,4038
False,True,4039
False,True,4040
False,True,4041
False,True,4042
False,True,4043
True,False,4044
True,False,4045
True,False,4046
True,False,4047
False,True,4048
False,True,4049
True,False,4050
False,True,4051
True,False,4052
False,True,4053
False,True,4054
False,True,4055
True,False,4056
True,False,4057
False,True,4058
False,True,4059
True,False,4060
False,True,4061
True,False,4062
False,True,4063
False,True,4064
False,True,4065
False,True,4066
False,True,4067
True,False,4068
True,False,4069
False,True,4070
False,True,4071
False,True,4072
False,True,4073
True,False,4074
False,True,4075
True,False,4076
False,True,4077
False,True,4078
False,True,4079
False,True,4080
False,True,4081
False,True,4082
False,True,4083
True,False,4084
True,False,4085
True,False,4086
False,True,4087
True,False,4088
False,True,4089
True,False,4090
False,True,4091
False,True,4092
True,False,4093
False,True,4094
True,False,4095
False,True,4096
True,False,4097
False,True,4098
False,True,4099
False,True,4100
True,False,4101
False,True,4102
True,False,4103
True,False,4104
True,False,4105
False,True,4106
True,False,4107
True,False,4108
False,True,4109
False,True,4110
False,True,4111
False,True,4112
False,True,4113
False,True,4114
False,True,4115
True,False,4116
False,True,4117
True,False,4118
True,False,4119
True,False,4120
True,False,4121
True,False,4122
False,True,4123
True,False,4124
False,True,4125
True,False,4126
False,True,4127
False,True,4128
True,False,4129
True,False,4130
False,True,4131
True,False,4132
True,False,4133
False,True,4134
True,False,4135
False,True,4136
True,False,4137
True,False,4138
True,False,4139
False,True,4140
False,True,4141
False,True,4142
True,False,4143
False,True,4144
False,True,4145
True,False,4146
False,True,4147
True,False,4148
True,False,4149
False,True,4150
False,True,4151
False,True,4152
False,True,4153
True,False,4154
False,True,4155
False,True,4156
False,True,4157
False,True,4158
True,False,4159
False,True,4160
True,False,4161
False,True,4162
False,True,4163
True,False,4164
False,True,4165
False,True,4166
True,False,4167
True,False,4168
False,True,4169
True,False,4170
True,False,4171
True,False,4172
True,False,4173
True,False,4174
False,True,4175
True,False,4176
True,False,4177
True,False,4178
True,False,4179
True,False,4180
False,True,4181
False,True,4182
True,False,4183
True,False,4184
True,False,4185
False,True,4186
False,True,4187
True,False,4188
False,True,4189
False,True,4190
False,True,4191
False,True,4192
False,True,4193
False,True,4194
True,False,4195
True,False,4196
False,True,4197
True,False,4198
False,True,4199
True,False,4200
True,False,4201
False,True,4202
True,False,4203
True,False,4204
True,False,4205
False,True,4206
True,False,4207
True,False,4208
True,False,4209
False,True,4210
True,False,4211
False,True,4212
True,False,4213
False,True,4214
True,False,4215
False,True,4216
True,False,4217
True,False,4218
True,False,4219
False,True,4220
False,True,4221
False,True,4222
True,False,4223
False,True,4224
False,True,4225
False,True,4226
True,False,4227
False,True,4228
False,True,4229
False,True,4230
False,True,4231
True,False,4232
True,False,4233
False,True,4234
True,False,4235
False,True,4236
True,False,4237
False,True,4238
False,True,4239
True,False,4240
True,False,4241
False,True,4242
False,True,4243
False,True,4244
False,True,4245
True,False,4246
True,False,4247
True,False,4248
False,True,4249
False,True,4250
False,True,4251
False,True,4252
False,True,4253
True,False,4254
False,True,4255
True,False,4256
False,True,4257
False,True,4258
False,True,4259
False,True,4260
False,True,4261
False,True,4262
True,False,4263
True,False,4264
False,True,4265
False,True,4266
False,True,4267
True,False,4268
True,False,4269
True,False,4270
True,False,4271
False,True,4272
True,False,4273
False,True,4274
False,True,4275
False,True,4276
True,False,4277
True,False,4278
True,False,4279
False,True,4280
True,False,4281
True,False,4282
True,False,4283
False,True,4284
True,False,4285
True,False,4286
True,False,4287
False,True,4288
True,False,4289
False,True,4290
True,False,4291
True,False,4292
True,False,4293
False,True,4294
False,True,4295
False,True,4296
False,True,4297
False,True,4298
True,False,4299
True,False,4300
True,False,4301
False,True,4302
False,True,4303
True,False,4304
True,False,4305
False,True,4306
True,False,4307
False,True,4308
True,False,4309
False,True,4310
False,True,4311
True,False,4312
False,True,4313
True,False,4314
True,False,4315
True,False,4316
True,False,4317
False,True,4318
False,True,4319
True,False,4320
True,False,4321
True,False,4322
False,True,4323
True,False,4324
True,False,4325
False,True,4326
False,True,4327
False,True,4328
True,False,4329
True,False,4330
False,True,4331
False,True,4332
False,True,4333
True,False,4334
True,False,4335
False,True,4336
False,True,4337
True,False,4338
False,True,4339
False,True,4340
False,True,4341
True,False,4342
True,False,4343
False,True,4344
False,True,4345
True,False,4346
True,False,4347
False,True,4348
True,False,4349
False,True,4350
True,False,4351
False,True,4352
False,True,4353
False,True,4354
True,False,4355
True,False,4356
False,True,4357
False,True,4358
True,False,4359
False,True,4360
True,False,4361
False,True,4362
True,False,4363
False,True,4364
True,False,4365
True,False,4366
False,True,4367
False,True,4368
False,True,4369
True,False,4370
True,False,4371
False,True,4372
False,True,4373
True,False,4374
True,False,4375
True,False,4376
True,False,4377
True,False,4378
False,True,4379
True,False,4380
False,True,4381
True,False,4382
True,False,4383
True,False,4384
True,False,4385
True,False,4386
False,True,4387
False,True,4388
True,False,4389
False,True,4390
False,True,4391
True,False,4392
True,False,4393
True,False,4394
False,True,4395
True,False,4396
True,False,4397
False,True,4398
False,True,4399
True,False,4400
True,False,4401
True,False,4402
True,False,4403
True,False,4404
True,False,4405
False,True,4406
True,False,4407
False,True,4408
True,False,4409
True,False,4410
False,True,4411
True,False,4412
True,False,4413
False,True,4414
False,True,4415
False,True,4416
True,False,4417
True,False,4418
False,True,4419
True,False,4420
True,False,4421
False,True,4422
True,False,4423
True,False,4424
True,False,4425
False,True,4426
False,True,4427
True,False,4428
True,False,4429
True,False,4430
True,False,4431
True,False,4432
True,False,4433
False,True,4434
True,False,4435
False,True,4436
True,False,4437
True,False,4438
False,True,4439
False,True,4440
True,False,4441
False,True,4442
False,True,4443
False,True,4444
True,False,4445
False,True,4446
False,True,4447
False,True,4448
True,False,4449
True,False,4450
False,True,4451
True,False,4452
False,True,4453
True,False,4454
False,True,4455
False,True,4456
False,True,4457
False,True,4458
False,True,4459
True,False,4460
True,False,4461
True,False,4462
True,False,4463
True,False,4464
True,False,4465
False,True,4466
False,True,4467
True,False,4468
False,True,4469
True,False,4470
False,True,4471
False,True,4472
False,True,4473
False,True,4474
True,False,4475
False,True,4476
True,False,4477
True,False,4478
True,False,4479
False,True,4480
False,True,4481
False,True,4482
True,False,4483
True,False,4484
True,False,4485
True,False,4486
False,True,4487
False,True,4488
True,False,4489
False,True,4490
True,False,4491
True,False,4492
False,True,4493
True,False,4494
False,True,4495
False,True,4496
False,True,4497
True,False,4498
False,True,4499
True,False,4500
False,True,4501
False,True,4502
False,True,4503
True,False,4504
False,True,4505
False,True,4506
False,True,4507
True,False,4508
False,True,4509
False,True,4510
True,False,4511
True,False,4512
False,True,4513
True,False,4514
True,False,4515
False,True,4516
True,False,4517
True,False,4518
False,True,4519
False,True,4520
True,False,4521
False,True,4522
False,True,4523
False,True,4524
False,True,4525
True,False,4526
True,False,4527
False,True,4528
True,False,4529
True,False,4530
True,False,4531
True,False,4532
True,False,4533
False,True,4534
True,False,4535
True,False,4536
False,True,4537
False,True,4538
True,False,4539
True,False,4540
True,False,4541
True,False,4542
False,True,4543
False,True,4544
False,True,4545
False,True,4546
False,True,4547
False,True,4548
False,True,4549
False,True,4550
True,False,4551
False,True,4552
True,False,4553
False,True,4554
False,True,4555
True,False,4556
False,True,4557
True,False,4558
False,True,4559
False,True,4560
False,True,4561
True,False,4562
True,False,4563
False,True,4564
True,False,4565
False,True,4566
False,True,4567
False,True,4568
True,False,4569
True,False,4570
False,True,4571
True,False,4572
True,False,4573
False,True,4574
True,False,4575
True,False,4576
False,True,4577
False,True,4578
False,True,4579
True,False,4580
True,False,4581
False,True,4582
True,False,4583
True,False,4584
True,False,4585
True,False,4586
False,True,4587
True,False,4588
True,False,4589
True,False,4590
True,False,4591
True,False,4592
True,False,4593
True,False,4594
True,False,4595
False,True,4596
True,False,4597
False,True,4598
True,False,4599
False,True,4600
False,True,4601
True,False,4602
True,False,4603
True,False,4604
True,False,4605
True,False,4606
False,True,4607
False,True,4608
True,False,4609
False,True,4610
True,False,4611
True,False,4612
True,False,4613
False,True,4614
False,True,4615
False,True,4616
False,True,4617
True,False,4618
True,False,4619
True,False,4620
False,True,4621
False,True,4622
False,True,4623
True,False,4624
True,False,4625
False,True,4626
True,False,4627
False,True,4628
False,True,4629
False,True,4630
True,False,4631
True,False,4632
False,True,4633
False,True,4634
False,True,4635
False,True,4636
False,True,4637
True,False,4638
False,True,4639
False,True,4640
False,True,4641
True,False,4642
True,False,4643
True,False,4644
True,False,4645
True,False,4646
True,False,4647
False,True,4648
False,True,4649
True,False,4650
False,True,4651
True,False,4652
True,False,4653
True,False,4654
True,False,4655
False,True,4656
False,True,4657
True,False,4658
True,False,4659
False,True,4660
True,False,4661
False,True,4662
False,True,4663
False,True,4664
True,False,4665
False,True,4666
False,True,4667
False,True,4668
True,False,4669
False,True,4670
True,False,4671
True,False,4672
True,False,4673
False,True,4674
True,False,4675
False,True,4676
False,True,4677
True,False,4678
False,True,4679
False,True,4680
False,True,4681
True,False,4682
False,True,4683
False,True,4684
True,False,4685
False,True,4686
True,False,4687
False,True,4688
True,False,4689
True,False,4690
True,False,4691
True,False,4692
False,True,4693
False,True,4694
False,True,4695
False,True,4696
True,False,4697
False,True,4698
False,True,4699
True,False,4700
True,False,4701
False,True,4702
False,True,4703
False,True,4704
False,True,4705
False,True,4706
False,True,4707
True,False,4708
False,True,4709
False,True,4710
True,False,4711
False,True,4712
False,True,4713
False,True,4714
True,False,4715
True,False,4716
True,False,4717
False,True,4718
False,True,4719
False,True,4720
True,False,4721
True,False,4722
True,False,4723
True,False,4724
True,False,4725
True,False,4726
True,False,4727
True,False,4728
False,True,4729
False,True,4730
False,True,4731
False,True,4732
False,True,4733
False,True,4734
False,True,4735
False,True,4736
True,False,4737
False,True,4738
True,False,4739
True,False,4740
False,True,4741
True,False,4742
False,True,4743
True,False,4744
True,False,4745
False,True,4746
False,True,4747
False,True,4748
False,True,4749
False,True,4750
True,False,4751
False,True,4752
True,False,4753
True,False,4754
False,True,4755
True,False,4756
False,True,4757
True,False,4758
True,False,4759
True,False,4760
True,False,4761
True,False,4762
True,False,4763
False,True,4764
False,True,4765
True,False,4766
False,True,4767
False,True,4768
False,True,4769
True,False,4770
True,False,4771
True,False,4772
False,True,4773
True,False,4774
True,False,4775
False,True,4776
False,True,4777
True,False,4778
True,False,4779
True,False,4780
False,True,4781
True,False,4782
False,True,4783
True,False,4784
False,True,4785
False,True,4786
False,True,4787
False,True,4788
False,True,4789
True,False,4790
False,True,4791
True,False,4792
False,True,4793
False,True,4794
True,False,4795
False,True,4796
False,True,4797
True,False,4798
True,False,4799
True,False,4800
True,False,4801
True,False,4802
False,True,4803
True,False,4804
False,True,4805
True,False,4806
False,True,4807
False,True,4808
False,True,4809
False,True,4810
True,False,4811
False,True,4812
False,True,4813
True,False,4814
True,False,4815
True,False,4816
False,True,4817
True,False,4818
False,True,4819
False,True,4820
False,True,4821
False,True,4822
True,False,4823
False,True,4824
True,False,4825
True,False,4826
True,False,4827
False,True,4828
True,False,4829
True,False,4830
False,True,4831
True,False,4832
False,True,4833
True,False,4834
True,False,4835
True,False,4836
False,True,4837
True,False,4838
False,True,4839
False,True,4840
True,False,4841
False,True,4842
True,False,4843
False,True,4844
True,False,4845
True,False,4846
True,False,4847
False,True,4848
True,False,4849
True,False,4850
False,True,4851
True,False,4852
True,False,4853
True,False,4854
False,True,4855
True,False,4856
False,True,4857
False,True,4858
True,False,4859
False,True,4860
False,True,4861
True,False,4862
True,False,4863
True,False,4864
False,True,4865
False,True,4866
True,False,4867
False,True,4868
True,False,4869
False,True,4870
False,True,4871
True,False,4872
True,False,4873
False,True,4874
True,False,4875
True,False,4876
True,False,4877
False,True,4878
False,True,4879
False,True,4880
False,True,4881
False,True,4882
False,True,4883
True,False,4884
False,True,4885
False,True,4886
False,True,4887
True,False,4888
True,False,4889
True,False,4890
False,True,4891
False,True,4892
False,True,4893
False,True,4894
False,True,4895
True,False,4896
True,False,4897
False,True,4898
False,True,4899
False,True,4900
False,True,4901
False,True,4902
True,False,4903
True,False,4904
False,True,4905
False,True,4906
False,True,4907
False,True,4908
True,False,4909
False,True,4910
False,True,4911
False,True,4912
True,False,4913
True,False,4914
False,True,4915
True,False,4916
False,True,4917
True,False,4918
True,False,4919
False,True,4920
False,True,4921
True,False,4922
True,False,4923
True,False,4924
True,False,4925
False,True,4926
True,False,4927
False,True,4928
False,True,4929
False,True,4930
True,False,4931
False,True,4932
True,False,4933
False,True,4934
True,False,4935
True,False,4936
False,True,4937
False,True,4938
False,True,4939
True,False,4940
True,False,4941
True,False,4942
False,True,4943
False,True,4944
False,True,4945
True,False,4946
True,False,4947
False,True,4948
False,True,4949
True,False,4950
True,False,4951
True,False,4952
False,True,4953
False,True,4954
False,True,4955
False,True,4956
True,False,4957
True,False,4958
True,False,4959
True,False,4960
True,False,4961
True,False,4962
False,True,4963
False,True,4964
False,True,4965
True,False,4966
False,True,4967
True,False,4968
True,False,4969
True,False,4970
True,False,4971
False,True,4972
True,False,4973
False,True,4974
True,False,4975
False,True,4976
False,True,4977
True,False,4978
False,True,4979
False,True,4980
False,True,4981
True,False,4982
False,True,4983
True,False,4984
True,False,4985
True,False,4986
True,False,4987
True,False,4988
False,True,4989
False,True,4990
False,True,4991
True,False,4992
True,False,4993
False,True,4994
True,False,4995
False,True,4996
True,False,4997
False,True,4998
True,False,4999
True,False,5000
True,False,5001
False,True,5002
True,False,5003
False,True,5004
False,True,5005
False,True,5006
True,False,5007
False,True,5008
True,False,5009
True,False,5010
True,False,5011
False,True,5012
False,True,5013
True,False,5014
True,False,5015
True,False,5016
False,True,5017
True,False,5018
True,False,5019
False,True,5020
False,True,5021
True,False,5022
False,True,5023
False,True,5024
False,True,5025
True,False,5026
False,True,5027
True,False,5028
False,True,5029
True,False,5030
False,True,5031
True,False,5032
False,True,5033
False,True,5034
True,False,5035
False,True,5036
False,True,5037
True,False,5038
True,False,5039
True,False,5040
True,False,5041
True,False,5042
True,False,5043
True,False,5044
False,True,5045
False,True,5046
False,True,5047
False,True,5048
True,False,5049
True,False,5050
True,False,5051
False,True,5052
True,False,5053
True,False,5054
False,True,5055
True,False,5056
False,True,5057
False,True,5058
False,True,5059
False,True,5060
False,True,5061
False,True,5062
True,False,5063
False,True,5064
False,True,5065
True,False,5066
False,True,5067
True,False,5068
False,True,5069
False,True,5070
False,True,5071
False,True,5072
True,False,5073
False,True,5074
False,True,5075
True,False,5076
False,True,5077
True,False,5078
False,True,5079
False,True,5080
False,True,5081
True,False,5082
False,True,5083
True,False,5084
True,False,5085
True,False,5086
False,True,5087
True,False,5088
False,True,5089
False,True,5090
False,True,5091
False,True,5092
False,True,5093
False,True,5094
True,False,5095
True,False,5096
False,True,5097
False,True,5098
True,False,5099
False,True,5100
False,True,5101
False,True,5102
True,False,5103
False,True,5104
True,False,5105
False,True,5106
False,True,5107
False,True,5108
True,False,5109
False,True,5110
False,True,5111
False,True,5112
True,False,5113
False,True,5114
True,False,5115
False,True,5116
True,False,5117
True,False,5118
True,False,5119
True,False,5120
False,True,5121
True,False,5122
True,False,5123
False,True,5124
False,True,5125
True,False,5126
True,False,5127
True,False,5128
True,False,5129
True,False,5130
True,False,5131
False,True,5132
False,True,5133
True,False,5134
True,False,5135
True,False,5136
False,True,5137
False,True,5138
True,False,5139
False,True,5140
False,True,5141
False,True,5142
False,True,5143
True,False,5144
False,True,5145
False,True,5146
True,False,5147
False,True,5148
True,False,5149
True,False,5150
False,True,5151
True,False,5152
True,False,5153
True,False,5154
False,True,5155
False,True,5156
True,False,5157
True,False,5158
False,True,5159
False,True,5160
False,True,5161
True,False,5162
False,True,5163
False,True,5164
True,False,5165
True,False,5166
True,False,5167
True,False,5168
False,True,5169
True,False,5170
False,True,5171
False,True,5172
False,True,5173
False,True,5174
True,False,5175
True,False,5176
False,True,5177
False,True,5178
False,True,5179
False,True,5180
True,False,5181
True,False,5182
False,True,5183
False,True,5184
True,False,5185
False,True,5186
False,True,5187
True,False,5188
False,True,5189
False,True,5190
False,True,5191
False,True,5192
False,True,5193
False,True,5194
False,True,5195
True,False,5196
False,True,5197
True,False,5198
True,False,5199
True,False,5200
False,True,5201
True,False,5202
False,True,5203
False,True,5204
True,False,5205
True,False,5206
False,True,5207
True,False,5208
True,False,5209
False,True,5210
False,True,5211
False,True,5212
True,False,5213
False,True,5214
True,False,5215
True,False,5216
True,False,5217
True,False,5218
False,True,5219
True,False,5220
True,False,5221
True,False,5222
False,True,5223
False,True,5224
False,True,5225
True,False,5226
True,False,5227
True,False,5228
False,True,5229
True,False,5230
False,True,5231
True,False,5232
False,True,5233
True,False,5234
True,False,5235
True,False,5236
False,True,5237
False,True,5238
False,True,5239
False,True,5240
True,False,5241
False,True,5242
True,False,5243
True,False,5244
True,False,5245
False,True,5246
True,False,5247
True,False,5248
False,True,5249
False,True,5250
True,False,5251
False,True,5252
True,False,5253
True,False,5254
True,False,5255
True,False,5256
True,False,5257
False,True,5258
True,False,5259
True,False,5260
True,False,5261
False,True,5262
False,True,5263
True,False,5264
False,True,5265
False,True,5266
False,True,5267
True,False,5268
False,True,5269
True,False,5270
False,True,5271
True,False,5272
False,True,5273
False,True,5274
False,True,5275
False,True,5276
False,True,5277
False,True,5278
True,False,5279
False,True,5280
True,False,5281
True,False,5282
False,True,5283
False,True,5284
True,False,5285
True,False,5286
True,False,5287
False,True,5288
False,True,5289
True,False,5290
True,False,5291
False,True,5292
True,False,5293
True,False,5294
True,False,5295
False,True,5296
True,False,5297
False,True,5298
False,True,5299
True,False,5300
True,False,5301
False,True,5302
False,True,5303
False,True,5304
True,False,5305
False,True,5306
False,True,5307
False,True,5308
True,False,5309
True,False,5310
False,True,5311
False,True,5312
True,False,5313
True,False,5314
True,False,5315
True,False,5316
True,False,5317
False,True,5318
False,True,5319
False,True,5320
False,True,5321
True,False,5322
False,True,5323
False,True,5324
True,False,5325
False,True,5326
True,False,5327
False,True,5328
True,False,5329
True,False,5330
False,True,5331
True,False,5332
True,False,5333
True,False,5334
True,False,5335
True,False,5336
False,True,5337
True,False,5338
True,False,5339
True,False,5340
True,False,5341
True,False,5342
True,False,5343
True,False,5344
True,False,5345
True,False,5346
False,True,5347
False,True,5348
True,False,5349
True,False,5350
True,False,5351
True,False,5352
True,False,5353
False,True,5354
True,False,5355
True,False,5356
False,True,5357
False,True,5358
False,True,5359
True,False,5360
True,False,5361
True,False,5362
True,False,5363
False,True,5364
False,True,5365
True,False,5366
False,True,5367
False,True,5368
False,True,5369
False,True,5370
False,True,5371
False,True,5372
True,False,5373
True,False,5374
False,True,5375
False,True,5376
True,False,5377
False,True,5378
True,False,5379
True,False,5380
False,True,5381
True,False,5382
True,False,5383
False,True,5384
True,False,5385
False,True,5386
True,False,5387
False,True,5388
True,False,5389
False,True,5390
True,False,5391
True,False,5392
True,False,5393
True,False,5394
False,True,5395
False,True,5396
True,False,5397
False,True,5398
False,True,5399
True,False,5400
False,True,5401
True,False,5402
True,False,5403
True,False,5404
True,False,5405
True,False,5406
False,True,5407
False,True,5408
False,True,5409
True,False,5410
True,False,5411
True,False,5412
True,False,5413
False,True,5414
False,True,5415
False,True,5416
False,True,5417
False,True,5418
False,True,5419
True,False,5420
True,False,5421
False,True,5422
False,True,5423
False,True,5424
False,True,5425
True,False,5426
True,False,5427
False,True,5428
False,True,5429
True,False,5430
False,True,5431
True,False,5432
False,True,5433
True,False,5434
True,False,5435
False,True,5436
True,False,5437
False,True,5438
True,False,5439
True,False,5440
True,False,5441
True,False,5442
False,True,5443
False,True,5444
False,True,5445
True,False,5446
False,True,5447
True,False,5448
False,True,5449
False,True,5450
True,False,5451
False,True,5452
False,True,5453
False,True,5454
False,True,5455
True,False,5456
False,True,5457
False,True,5458
True,False,5459
False,True,5460
False,True,5461
False,True,5462
True,False,5463
True,False,5464
True,False,5465
False,True,5466
False,True,5467
False,True,5468
True,False,5469
True,False,5470
True,False,5471
True,False,5472
True,False,5473
False,True,5474
False,True,5475
False,True,5476
True,False,5477
True,False,5478
False,True,5479
True,False,5480
True,False,5481
True,False,5482
True,False,5483
False,True,5484
False,True,5485
True,False,5486
False,True,5487
False,True,5488
True,False,5489
False,True,5490
True,False,5491
False,True,5492
True,False,5493
False,True,5494
True,False,5495
False,True,5496
False,True,5497
True,False,5498
False,True,5499
True,False,5500
False,True,5501
True,False,5502
False,True,5503
False,True,5504
True,False,5505
True,False,5506
False,True,5507
True,False,5508
True,False,5509
False,True,5510
True,False,5511
False,True,5512
True,False,5513
True,False,5514
False,True,5515
True,False,5516
True,False,5517
False,True,5518
False,True,5519
False,True,5520
True,False,5521
False,True,5522
True,False,5523
True,False,5524
True,False,5525
True,False,5526
False,True,5527
True,False,5528
False,True,5529
False,True,5530
False,True,5531
True,False,5532
False,True,5533
True,False,5534
False,True,5535
False,True,5536
False,True,5537
False,True,5538
False,True,5539
True,False,5540
True,False,5541
True,False,5542
False,True,5543
False,True,5544
True,False,5545
False,True,5546
True,False,5547
True,False,5548
False,True,5549
True,False,5550
False,True,5551
False,True,5552
False,True,5553
False,True,5554
False,True,5555
True,False,5556
False,True,5557
False,True,5558
True,False,5559
True,False,5560
False,True,5561
True,False,5562
False,True,5563
True,False,5564
True,False,5565
False,True,5566
True,False,5567
True,False,5568
True,False,5569
False,True,5570
False,True,5571
True,False,5572
True,False,5573
True,False,5574
False,True,5575
False,True,5576
True,False,5577
False,True,5578
False,True,5579
True,False,5580
False,True,5581
False,True,5582
False,True,5583
True,False,5584
True,False,5585
False,True,5586
True,False,5587
True,False,5588
False,True,5589
False,True,5590
False,True,5591
False,True,5592
False,True,5593
True,False,5594
True,False,5595
False,True,5596
True,False,5597
True,False,5598
False,True,5599
True,False,5600
True,False,5601
True,False,5602
True,False,5603
True,False,5604
True,False,5605
False,True,5606
True,False,5607
False,True,5608
True,False,5609
True,False,5610
False,True,5611
True,False,5612
True,False,5613
True,False,5614
True,False,5615
False,True,5616
True,False,5617
True,False,5618
True,False,5619
True,False,5620
True,False,5621
False,True,5622
False,True,5623
True,False,5624
False,True,5625
False,True,5626
True,False,5627
True,False,5628
False,True,5629
True,False,5630
True,False,5631
True,False,5632
False,True,5633
False,True,5634
False,True,5635
False,True,5636
False,True,5637
True,False,5638
True,False,5639
True,False,5640
False,True,5641
False,True,5642
True,False,5643
False,True,5644
True,False,5645
True,False,5646
True,False,5647
False,True,5648
True,False,5649
True,False,5650
False,True,5651
True,False,5652
True,False,5653
True,False,5654
False,True,5655
False,True,5656
False,True,5657
True,False,5658
True,False,5659
True,False,5660
True,False,5661
False,True,5662
True,False,5663
False,True,5664
True,False,5665
True,False,5666
True,False,5667
False,True,5668
True,False,5669
False,True,5670
False,True,5671
True,False,5672
False,True,5673
False,True,5674
True,False,5675
False,True,5676
True,False,5677
True,False,5678
False,True,5679
True,False,5680
False,True,5681
True,False,5682
False,True,5683
False,True,5684
False,True,5685
False,True,5686
False,True,5687
False,True,5688
True,False,5689
False,True,5690
True,False,5691
False,True,5692
False,True,5693
False,True,5694
True,False,5695
False,True,5696
True,False,5697
True,False,5698
True,False,5699
False,True,5700
True,False,5701
True,False,5702
False,True,5703
False,True,5704
False,True,5705
True,False,5706
False,True,5707
False,True,5708
True,False,5709
False,True,5710
False,True,5711
True,False,5712
True,False,5713
False,True,5714
True,False,5715
True,False,5716
False,True,5717
True,False,5718
True,False,5719
True,False,5720
False,True,5721
True,False,5722
False,True,5723
False,True,5724
True,False,5725
False,True,5726
False,True,5727
True,False,5728
False,True,5729
False,True,5730
True,False,5731
True,False,5732
False,True,5733
True,False,5734
True,False,5735
False,True,5736
False,True,5737
True,False,5738
True,False,5739
True,False,5740
True,False,5741
True,False,5742
True,False,5743
False,True,5744
True,False,5745
True,False,5746
True,False,5747
False,True,5748
False,True,5749
True,False,5750
True,False,5751
False,True,5752
False,True,5753
True,False,5754
True,False,5755
False,True,5756
False,True,5757
False,True,5758
False,True,5759
False,True,5760
True,False,5761
False,True,5762
True,False,5763
True,False,5764
False,True,5765
False,True,5766
True,False,5767
True,False,5768
False,True,5769
False,True,5770
True,False,5771
True,False,5772
False,True,5773
False,True,5774
False,True,5775
True,False,5776
False,True,5777
True,False,5778
True,False,5779
True,False,5780
False,True,5781
True,False,5782
False,True,5783
True,False,5784
False,True,5785
True,False,5786
False,True,5787
False,True,5788
True,False,5789
False,True,5790
True,False,5791
True,False,5792
True,False,5793
False,True,5794
False,True,5795
False,True,5796
False,True,5797
True,False,5798
True,False,5799
True,False,5800
False,True,5801
False,True,5802
True,False,5803
True,False,5804
False,True,5805
False,True,5806
True,False,5807
True,False,5808
True,False,5809
False,True,5810
True,False,5811
False,True,5812
True,False,5813
False,True,5814
True,False,5815
True,False,5816
False,True,5817
False,True,5818
False,True,5819
True,False,5820
True,False,5821
True,False,5822
False,True,5823
True,False,5824
True,False,5825
True,False,5826
False,True,5827
False,True,5828
False,True,5829
True,False,5830
True,False,5831
True,False,5832
True,False,5833
True,False,5834
True,False,5835
True,False,5836
False,True,5837
True,False,5838
False,True,5839
True,False,5840
False,True,5841
False,True,5842
True,False,5843
False,True,5844
False,True,5845
True,False,5846
False,True,5847
True,False,5848
False,True,5849
False,True,5850
False,True,5851
False,True,5852
True,False,5853
True,False,5854
True,False,5855
True,False,5856
True,False,5857
True,False,5858
True,False,5859
False,True,5860
True,False,5861
False,True,5862
True,False,5863
True,False,5864
True,False,5865
True,False,5866
False,True,5867
False,True,5868
True,False,5869
True,False,5870
False,True,5871
True,False,5872
False,True,5873
False,True,5874
True,False,5875
True,False,5876
False,True,5877
False,True,5878
